Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
sabrina-carpenter-sweet-tooth-women-edp-75ml,Sabrina Carpenter-sweet Tooth -women-edp-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,28.6,TRUE,TRUE,https://livish.com/cdn/shop/files/SABRINACARPENTER-SWEETTOOTH-WOMEN-EDP-75ML.avif?v=1755668671&width=600,1,Sabrina Carpenter-sweet Tooth -women-edp-75ml,FALSE,active
french-avenue-zenith-blue-men-edp-100ml,French Avenue-zenith-blue-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.75,15.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T143029.879.jpg?v=1764765074&width=600,1,French Avenue-zenith-blue-men-edp-100ml,FALSE,active
azzaro-the-most-wanted-men-parfum-100ml,Azzaro The Most Wanted Men Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,31.5,TRUE,TRUE,https://livish.com/cdn/shop/files/download_70.jpg?v=1759908746&width=600,1,Azzaro The Most Wanted Men Parfum 100ml,FALSE,active
hackett-bespoke-body-spray-men-150ml,Hackett-bespoke-body Spray-men-150ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,3.44,5.0,TRUE,TRUE,https://livish.com/cdn/shop/files/blaaa-768x.jpg?v=1759225647&width=600,1,Hackett-bespoke-body Spray-men-150ml,FALSE,active
armaf-club-de-nuit-iconic-men-edp-105ml,Armaf Club De Nuit Iconic-men-edp-105ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.8,19.46,TRUE,TRUE,https://livish.com/cdn/shop/files/6294015164152-800x800.jpg?v=1759136027&width=600,1,Armaf Club De Nuit Iconic-men-edp-105ml,FALSE,active
rayhaan-tiger-unisex-edp-100ml,Rayhaan Tiger Unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.75,105.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-03T165212.822.jpg?v=1764773579&width=600,1,Rayhaan Tiger Unisex-edp-100ml,FALSE,active
rassasi-hawas-tropical-edp-unisex-100ml,Rassasi Hawas Tropical Edp Unisex 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,17.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-02T162723.776.jpg?v=1764685708&width=600,1,Rassasi Hawas Tropical Edp Unisex 100ml,FALSE,active
estee-lauder-knowing-edp-75ml-for-women,Estee Lauder Knowing Edp 75ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,18.75,28.0,TRUE,TRUE,https://livish.com/cdn/shop/files/estee-lauder-knowing-eau-de-parfum-women-s-fragrance-027131006534-20487705100451-b4hydu44lzekphze.jpg?v=1758004526&width=600,1,Estee Lauder Knowing Edp 75ml For Women,FALSE,active
emanuel-ungaro-diva-edp-50ml-for-women,Emanuel Ungaro Diva Edp 50ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.75,12.25,TRUE,TRUE,https://livish.com/cdn/shop/files/8032529118340-550x550.jpg?v=1757940827&width=600,1,Emanuel Ungaro Diva Edp 50ml For Women,FALSE,active
clinique-aromatics-elixir-parfume-100ml-for-women,Clinique Aromatics Elixir Parfume 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.25,22.75,TRUE,TRUE,https://livish.com/cdn/shop/files/clinique-aromatics-elixir-eau-de-parfum-women-s-fragrance-020714001940-20487076544675-aiqt0z0s6e6jgebp_1_c754e5c9-b523-4b92-957e-7fdb77a1e9a9.jpg?v=1757857428&width=600,1,Clinique Aromatics Elixir Parfume 100ml For Women,FALSE,active
haramain-detour-noir-unisex-eau-de-parfum-100ml,Haramain - Detour Noir - Unisex - Eau De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.1,6.5,TRUE,TRUE,https://livish.com/cdn/shop/files/ahp1882-detour-noir_1.jpg?v=1755669346&width=600,1,Haramain - Detour Noir - Unisex - Eau De Parfum 100ml,FALSE,active
halston-classic-women-cologne-100ml,Halston Classic-women-cologne-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,14.42,TRUE,TRUE,https://livish.com/cdn/shop/files/719346020480-1-ce7c3kz6hyzdddws.jpg?v=1755668128&width=600,1,Halston Classic-women-cologne-100ml,FALSE,active
loui-martin-vanilla-powdery-unisex-edp-100ml,Loui Martin Vanilla Powdery Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.0,5.33,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-11T130151.012.jpg?v=1773227050&width=600,1,Loui Martin Vanilla Powdery Unisex Edp 100ml,FALSE,active
afnan-turati-electric-men-edp-90ml,Afnan Turati Electric-men-edp-90ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,20.3,TRUE,TRUE,https://livish.com/cdn/shop/files/turathi-electric_1.jpg?v=1759307861&width=600,1,Afnan Turati Electric-men-edp-90ml,FALSE,active
azzaro-the-most-wanted-men-edp-intense-100ml,Azzaro The Most Wanted-men-edp Intense-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.7,31.07,TRUE,TRUE,https://livish.com/cdn/shop/files/3614273521307-10-550x550.jpg?v=1759154671&width=600,1,Azzaro The Most Wanted-men-edp Intense-100ml,FALSE,active
issey-miyake-leau-bleue-dissey-pour-homme-men-edt-75ml,Issey Miyake L'eau Bleue D'issey Pour Homme-men-edt-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,19.6,TRUE,TRUE,https://livish.com/cdn/shop/files/3423470485189-01-550x550.jpg?v=1759148217&width=600,1,Issey Miyake L'eau Bleue D'issey Pour Homme-men-edt-75ml,FALSE,active
kenzo-homme-men-edp-110ml,Kenzo Homme-men-edp-110ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,33.0,TRUE,TRUE,https://livish.com/cdn/shop/files/kh-20-edp-203.png?v=1759135510&width=600,1,Kenzo Homme-men-edp-110ml,FALSE,active
lattafa-angham-unisex-edp-100ml,Lattafa Angham Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.63,6.6,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-02-10T125854.434.png?v=1770721266&width=600,1,Lattafa Angham Unisex Edp 100ml,FALSE,active
rayhaan-lion-unisex-edp-100ml,Rayhaan Lion Unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,7.5,14.7,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-04T145050.600.jpg?v=1764852693&width=600,1,Rayhaan Lion Unisex-edp-100ml,FALSE,active
french-avenue-atlantis-extrait-de-parfum-for-unisex-100ml,French Avenue Atlantis Extrait De Parfum For Unisex 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,15.4,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-29T134651.783.jpg?v=1761734836&width=600,1,French Avenue Atlantis Extrait De Parfum For Unisex 100ml,FALSE,active
french-avenue-xandal-extrait-de-parfum-for-unisex-100ml,French Avenue Xandal Extrait De Parfum For Unisex 100Ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,20.3,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-29T133222.634.jpg?v=1761734217&width=600,1,French Avenue Xandal Extrait De Parfum For Unisex 100Ml,FALSE,active
brandy-rouge-tobacum-edp-unisex-100ml,Brandy Rouge Tobacum Edp Unisex-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.0,6.75,TRUE,TRUE,https://livish.com/cdn/shop/files/rouge-tobacum-scaled_61c25cf0-f8ad-46d7-a67f-f5366aa962fb.jpg?v=1755668092&width=600,1,Brandy Rouge Tobacum Edp Unisex-100ml,FALSE,active
paris-corner-caramel-unisex-edp-100ml,Paris Corner Caramel- Unisex -edp -100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.0,9.15,TRUE,TRUE,https://livish.com/cdn/shop/files/PARISCORNERMOLTENCARAMEL-UNISEX-EDP-100ML.jpg?v=1755668659&width=600,1,Paris Corner Caramel- Unisex -edp -100ml,FALSE,active
l-intense-de-blue-patchouli-imperial-unisex-edp-100ml,L Intense De Blue Patchouli Imperial Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,16.3,20.4,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-31130842.png?v=1755668939&width=600,1,L Intense De Blue Patchouli Imperial Unisex Edp 100ml,FALSE,active
sabrina-carpenter-sweet-tooth-caramel-dream-women-edp-75ml,Sabrina Carpenter-sweet Tooth -caramel Dream-women-edp-75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,20.3,TRUE,TRUE,https://livish.com/cdn/shop/files/sabrina-carpenter-ladies-sweet-tooth-caramel-dream-edp-spray-25-oz-fragrances-810023677451_2.jpg?v=1757537000&width=600,1,Sabrina Carpenter-sweet Tooth -caramel Dream-women-edp-75ml,FALSE,active
riiffs-seasons-drift-edp-unisex-100ml,Riiffs Seasons Drift EDP Unisex 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,7.5,8.1,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-31T170103.190.jpg?v=1774969320&width=600,1,Riiffs Seasons Drift EDP Unisex 100ml,FALSE,active
lattafa-angham-second-song-unisex-edp-100ml,Lattafa Angham Second Song Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.63,6.08,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-22T182049.061.jpg?v=1774196533&width=600,1,Lattafa Angham Second Song Unisex Edp 100ml,FALSE,active
lattafa-opulent-dubai-unisex-edp-100ml,Lattafa Opulent Dubai Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,2.81,3.04,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-19T142904.582.jpg?v=1773923421&width=600,1,Lattafa Opulent Dubai Unisex Edp 100ml,FALSE,active
french-avenue-nabatieh-unisex-extrait-de-parfum-90ml,French Avenue Nabatieh Unisex Extrait de Parfum 90ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,10.8,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image-2026-03-16T140255_568-Picsart-AiImageEnhancer.jpg?v=1773662760&width=600,1,French Avenue Nabatieh Unisex Extrait de Parfum 90ml,FALSE,active
maison-alhambra-flower-addiction-unisex-edp-100ml,Maison Alhambra Flower Addiction Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,3.13,4.2,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-02-14T104003.698.jpg?v=1771058477&width=600,1,Maison Alhambra Flower Addiction Unisex Edp 100ml,FALSE,active
rayhaan-italia-for-men-eau-de-parfum-100ml,Rayhaan Italia For Men Eau de Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,7.5,12.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-01-17T093334.896.jpg?v=1768635385&width=600,1,Rayhaan Italia For Men Eau de Parfum 100ml,FALSE,active
afnan-lynked-freedom-black-men-edp-100ml,Afnan Lynked Freedom Black Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.69,14.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-12-04T100343.818.jpg?v=1764835499&width=600,1,Afnan Lynked Freedom Black Men Edp 100ml,FALSE,active
gucci-guilty-absolu-de-parfum-pour-homme-60ml,Gucci Guilty Absolu De Parfum Pour Homme 60ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,43.75,55.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-17T110604.395.jpg?v=1763370522&width=600,1,Gucci Guilty Absolu De Parfum Pour Homme 60ml,FALSE,active
hackett-bespoke-men-edp-100ml,Hackett Bespoke-men-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,29.0,TRUE,TRUE,https://livish.com/cdn/shop/files/8436581947281-2.jpg?v=1759156872&width=600,1,Hackett Bespoke-men-edp-100ml,FALSE,active
afnan-turati-blue-men-edp-90ml,Afnan Turati Blue-men-edp-90ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,18.34,TRUE,TRUE,https://livish.com/cdn/shop/files/turathi-blue-1.jpg?v=1759143562&width=600,1,Afnan Turati Blue-men-edp-90ml,FALSE,active
gucci-guilty-men-elixir-de-parfum-60ml,Gucci Guilty-men-elixir De Parfum-60ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,41.25,46.2,TRUE,TRUE,https://livish.com/cdn/shop/files/download-8.jpg?v=1759137112&width=600,1,Gucci Guilty-men-elixir De Parfum-60ml,FALSE,active
armaf-club-de-nuit-intense-man-pure-parfum-150ml,Armaf Club De Nuit Intense Man Pure Parfum 150ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.75,21.28,TRUE,TRUE,https://livish.com/cdn/shop/files/6294015131017-1_mtug71doll94ny3b.jpg?v=1757505656&width=600,1,Armaf Club De Nuit Intense Man Pure Parfum 150ml,FALSE,active
rasasi-hawas-elixir-edp-100-ml,Rasasi Hawas Elixir Edp 100 Ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,17.0,TRUE,TRUE,https://livish.com/cdn/shop/files/dark-375x500.110808.2x.avif?v=1769523789&width=600,1,Rasasi Hawas Elixir Edp 100 Ml,FALSE,active
lalique-amethyst-women-edp-100ml,LALIQUE AMETHYST-WOMEN-EDP-100ML,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.0,10.13,TRUE,TRUE,https://livish.com/cdn/shop/files/amethyst-by-lalique-edp-spray-33-oz-w-3454960023284_2.jpg?v=1758484626&width=600,1,LALIQUE AMETHYST-WOMEN-EDP-100ML,FALSE,active
maison-margiela-replica-by-the-fireplace-for-unisex-edt-100ml,Maison Margiela Replica By  The Fireplace For Unisex Edt 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,30.0,33.75,TRUE,TRUE,https://livish.com/cdn/shop/files/s-c-screenshot-4586-1.jpg?v=1758180268&width=600,1,Maison Margiela Replica By  The Fireplace For Unisex Edt 100ml,FALSE,active
lalique-perles-de-lalique-edp-100ml-for-women,Lalique Perles De Lalique Edp 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.0,10.13,TRUE,TRUE,https://livish.com/cdn/shop/files/lalique-perles-de-lalique-eau-de-parfum-women-s-fragrance-3454960021679-20487547420835-sp1ppfp4m9cxdewk.jpg?v=1758112042&width=600,1,Lalique Perles De Lalique Edp 100ml For Women,FALSE,active
clinique-aromatics-elixir-parfume-45ml-for-women,Clinique Aromatics Elixir Parfume 45ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,14.0,TRUE,TRUE,https://livish.com/cdn/shop/files/clinique-aromatics-elixir-eau-de-parfum-women-s-fragrance-020714001940-20487076544675-aiqt0z0s6e6jgebp_1.jpg?v=1757857179&width=600,1,Clinique Aromatics Elixir Parfume 45ml For Women,FALSE,active
cacharel-noa-edt-100ml-for-women,Cacharel Noa Edt 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,17.5,TRUE,TRUE,https://livish.com/cdn/shop/files/cacharel-noa-edt-women-s-best-perfume-kuwait-klinq-3360373016358-20518908526755-vykpu7icsx5yhudf.jpg?v=1757760773&width=600,1,Cacharel Noa Edt 100ml For Women,FALSE,active
armaf-odyssey-mega-limited-edition-unisex-edp-200ml,Armaf Odyssey Mega Limited Edition-unisex-edp-200ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.4,15.4,TRUE,TRUE,https://livish.com/cdn/shop/files/ARMAFODYSSEYMEGALIMITEDEDITION-UNISEX-EDP-200M.avif?v=1755668733&width=600,1,Armaf Odyssey Mega Limited Edition-unisex-edp-200ml,FALSE,active
haramain-dehnal-oudh-prachinpuri-unisex-60ml,Haramain - Dehnal Oudh - Prachinpuri - Unisex-60ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.0,23.0,TRUE,TRUE,https://livish.com/cdn/shop/files/1405_box.jpg?v=1755669316&width=600,1,Haramain - Dehnal Oudh - Prachinpuri - Unisex-60ml,FALSE,active
dkny-women-energizing-women-edp-100ml,Dkny Women Energizing-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,15.0,26.0,TRUE,TRUE,https://livish.com/cdn/shop/files/dkny-7727-7893696-1_1_74d46dc3-a03a-40be-8812-bcda6174e070.jpg?v=1755668301&width=600,1,Dkny Women Energizing-women-edp-100ml,FALSE,active
clinique-aromatics-in-white-women-edp-100ml,Clinique Aromatics In White-women-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,17.5,27.43,TRUE,TRUE,https://livish.com/cdn/shop/files/clinique-aromatics-in-white-edp-l-clinique-218199.jpg?v=1755668353&width=600,1,Clinique Aromatics In White-women-edp-100ml,FALSE,active
elizabeth-arden-white-tea-eau-de-toilette-100ml-for-women,Elizabeth Arden-white Tea Eau De Toilette 100ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,9.75,18.0,TRUE,TRUE,https://livish.com/cdn/shop/files/Screenshot2025-07-28212636.png?v=1755669045&width=600,1,Elizabeth Arden-white Tea Eau De Toilette 100ml For Women,FALSE,active
rayhaan-obsidian-for-men-edp-100ml,Rayhaan Obsidian For Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,7.5,8.1,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-25T162800.553.jpg?v=1774448925&width=600,1,Rayhaan Obsidian For Men Edp 100ml,FALSE,active
lattafa-khamrah-qahwa-unisex-edp-100ml,Lattafa Khamrah Qahwa Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.75,9.45,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-03-19T135532.066.jpg?v=1773921487&width=600,1,Lattafa Khamrah Qahwa Unisex Edp 100ml,FALSE,active
acqua-di-parma-fico-di-amalfi-unisex-edt-100ml,Acqua Di Parma Fico Di Amalfi Unisex Edt 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,33.6,37.8,TRUE,TRUE,https://livish.com/cdn/shop/files/square-image_48_1aebd256-0202-448f-a7e7-5f61b9bc1c09.jpg?v=1772875331&width=600,1,Acqua Di Parma Fico Di Amalfi Unisex Edt 100ml,FALSE,active
maison-alhambra-jean-lowe-immortal-men-edp-100ml,Maison Alhambra Jean Lowe Immortal Men Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.25,6.75,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2026-02-12T111507.799.jpg?v=1770887866&width=600,1,Maison Alhambra Jean Lowe Immortal Men Edp 100ml,FALSE,active
